,obs_id,exp_mjd,night,RA_deg,Dec_deg,obs_x_au,obs_y_au,obs_z_au,mag,name,Delta_au,r_au,obj_x_au,obj_y_au,obj_z_au,obj_dx/dt_au_p_day,obj_dy/dt_au_p_day,obj_dz/dt_au_p_day,theta_x_deg,theta_y_deg,naive_dec,naive_ra
631516,9397956,59606.1729999993,59606,206.44452834810002,-24.458759548000003,-0.5910237415999999,0.7876236724,-6.83253e-05,20.9680472374,U3160,2.064191566,2.3397371852,-2.2733715922999997,-0.320045901,-0.4513560901,0.0004763433,-0.011938576599999999,-0.0008779199000000001,0.06716959735460927,0.006737231393193888,-0.011169422000005369,0.07565575790002299
648837,9711490,59606.1729999993,59606,206.789794547,-23.7328946177,-0.5910237415999999,0.7876236724,-6.83253e-05,20.8388875441,V3274,2.377057211,2.6266466448,-2.5334950812,-0.49277746829999997,-0.48769420469999997,0.0018259379,-0.010691748700000002,-0.0018690709,0.15742346511822777,0.6991351060377864,0.7146955082999966,0.4209219568000151
693575,10405208,59606.1729999993,59606,205.5699555239,-24.0384388166,-0.5910237415999999,0.7876236724,-6.83253e-05,20.9318811531,X5652,2.583827307,2.8338204551999997,-2.7196466894999998,-0.5654941729,-0.5606037790999999,0.0044311501000000005,-0.0097153626,-0.0008624842,-0.7892164107070753,0.17324088290016929,0.40915130939999855,-0.7989170662999925
912400,13791090,59606.1729999993,59606,205.9860731875,-25.1130263236,-0.5910237415999999,0.7876236724,-6.83253e-05,21.1685593522,i4874,1.9405630006,2.2301974942,-2.1705054082,-0.24633950510000002,-0.44944853380000005,-3.4426e-06,-0.0124215626,0.00033497919999999997,-0.13848777565052892,-0.6477346154657108,-0.6654361976000018,-0.38279940269998747
727738,10986303,59606.1729999993,59606,206.39758480950002,-23.5646813348,-0.5910237415999999,0.7876236724,-6.83253e-05,22.476955305700002,Z4397,2.5459544347,2.7901958844999997,-2.6813413026,-0.5691644279,-0.5212041318999999,0.0012975569,-0.0097617225,-0.0002543224,-0.22343244876153268,0.7556860030461751,0.8829087911999984,0.02871221930001866
758812,11456542,59606.1729999993,59606,207.1836716887,-25.0091624436,-0.5910237415999999,0.7876236724,-6.83253e-05,22.1150622358,a9566,2.5811547902000003,2.8041900188,-2.6718033084,-0.6268827467,-0.5761655703,0.001419603,-0.0081736463,-0.0033715203000000003,0.8465937069496494,-0.3072416994165033,-0.5615723176000031,0.8147990985000035
852796,12850426,59606.1729999993,59606,205.61724309529998,-24.632848602800003,-0.5910237415999999,0.7876236724,-6.83253e-05,21.3665839827,f4530,2.5368984859,2.7856717429000004,-2.6703801332,-0.5477369971,-0.5736036831,0.0032695271999999996,-0.009770868,0.0005094516,-0.582317068550366,-0.3187554920494686,-0.18525847680000496,-0.7516294949000155
863560,12999877,59606.1729999993,59606,205.8426202001,-24.2213121518,-0.5910237415999999,0.7876236724,-6.83253e-05,21.9887405009,f9351,2.9450427495,3.1703567145999996,-3.0082148407,-0.7671148417,-0.6429152273,0.0012978514,-0.00931089,0.0006905088,-0.5079329713243084,0.0782547709571993,0.2262779741999985,-0.5262523901000122
864725,13018260,59606.1729999993,59606,206.2204187488,-25.0465625344,-0.5910237415999999,0.7876236724,-6.83253e-05,21.3245904958,f9944,2.5836381931,2.8190432372000003,-2.6908529966000003,-0.5962989670000001,-0.5922351436,0.0024896142000000003,-0.0099737717,-0.0018649442000000002,0.040666313403579075,-0.5416545187870497,-0.5989724084000017,-0.1484538413999985
895620,13578368,59606.1729999993,59606,206.43569439680002,-24.610971949699998,-0.5910237415999999,0.7876236724,-6.83253e-05,22.8388994938,h8012,2.9078329275,3.1246817531,-2.9582616319,-0.7739036921,-0.6429597586,0.00044620099999999997,-0.008686689499999999,0.0003253883,0.10199922858703628,-0.12476927525221088,-0.16338182369999998,0.06682180660001791
909467,13761330,59606.1729999993,59606,206.1978149125,-23.580377241399997,-0.5910237415999999,0.7876236724,-6.83253e-05,23.0718021099,i3914,3.187571662,3.4008663947000004,-3.2123313841,-0.9028923339,-0.656966321,0.0020077026000000003,-0.007555786,0.0003028188,-0.38844275782452464,0.6982772603448393,0.8672128846000007,-0.17105767769999147
706298,10558596,59606.1729999993,59606,205.89109188930001,-23.9180142918,-0.5910237415999999,0.7876236724,-6.83253e-05,22.117857431799997,Y0600,3.4103198382,3.6168205072000004,-3.3955742691000004,-1.0113078989,-0.7271329298,0.0042308563,-0.0072476384999999996,-0.0008727272,-0.5524599823268913,0.345309039128997,0.5295758341999992,-0.47778070089998437
533071,7942599,59606.1729999993,59606,205.81445579650003,-23.8038602466,-0.5910237415999999,0.7876236724,-6.83253e-05,21.5778387712,P6213,2.7733881773,3.0105097133,-2.8752705264,-0.6714118331000001,-0.5875323685,0.0020175315,-0.009134443,0.000780945,-0.6494362560422365,0.4248843434908273,0.6437298793999986,-0.5544167936999713
72925,1139959,59606.1729999993,59606,207.07684097669997,-24.915365910300004,-0.5910237415999999,0.7876236724,-6.83253e-05,19.6346257824,36773,2.2410426059,2.4904821081999997,-2.4007296874,-0.4367284214,-0.4982633694,0.0036088536999999998,-0.0108481121,-0.0005128449,0.7300064868850075,-0.2491364591163629,-0.4677757843000059,0.7079683864999708
474666,7081078,59606.1729999993,59606,205.8650983767,-25.040475451,-0.5910237415999999,0.7876236724,-6.83253e-05,19.7050319448,M8422,2.2832386313999997,2.5442803836000003,-2.4524303151,-0.42476952079999997,-0.5277490634,0.0030705851000000003,-0.011272560800000001,-0.0009408582000000001,-0.26038401589146465,-0.6116080922459858,-0.592885325000001,-0.5037742135000087
111314,1701648,59606.1729999993,59606,205.84355826200002,-24.4127632439,-0.5910237415999999,0.7876236724,-6.83253e-05,19.9491711121,54892,2.5988564285,2.8420721345,-2.7208416606,-0.5861068390999999,-0.5752160017,0.0037143599,-0.0091580538,-0.0004332453,-0.4534254748971528,-0.08361325086296588,0.03482688209999907,-0.5253143281999826
115591,1769631,59606.1729999993,59606,205.608414012,-24.2865120415,-0.5910237415999999,0.7876236724,-6.83253e-05,18.4443003735,57085,1.4836090782,1.8398842023,-1.8104949393,0.0086350684,-0.3274253929,-0.0001691316,-0.012458863300000001,-0.0036749765,-0.6868977725937163,-0.027782472348193695,0.16107808449999794,-0.7604585782000015
161349,2426893,59606.1729999993,59606,206.5337557313,-24.3617330825,-0.5910237415999999,0.7876236724,-6.83253e-05,20.277655031600002,78287,2.5488230772,2.7863677891000003,-2.6683380616999997,-0.5822395088,-0.5521001713,0.0008903050999999999,-0.009976867700000001,-0.0007929932,0.1157695246523836,0.10850407410412088,0.08585704349999901,0.16488314110000601
161491,2428629,59606.1729999993,59606,206.08002264490003,-24.711646425599998,-0.5910237415999999,0.7876236724,-6.83253e-05,19.847534871500002,78343,2.1784571216,2.4471252778,-2.3684887722,-0.3728470206,-0.4895591489,0.0033259553000000003,-0.010691083799999999,0.0013478386999999999,-0.1706043381535483,-0.2863938201956033,-0.2640562996,-0.28884994529997243
271207,4113448,59606.1729999993,59606,206.7341319205,-24.360608286199998,-0.5910237415999999,0.7876236724,-6.83253e-05,21.0413802678,D2692,2.9108146981,3.1249983048,-2.9592284833,-0.7843860015999999,-0.6271521257,0.002793141,-0.0082846347,-0.0003019923,0.2855013430626295,0.15251440289698104,0.08698183979999996,0.365259330300006
277810,4208215,59606.1729999993,59606,206.127903099,-24.472239155,-0.5910237415999999,0.7876236724,-6.83253e-05,20.8316631965,D5749,2.6628049027,2.8980378485000005,-2.7669495619,-0.6303724449,-0.5875747392,0.0018062516,-0.0093273548,-0.0013243547,-0.19688242425805974,-0.07274673571608477,-0.024649029000002542,-0.24096949119999067
524298,7823652,59606.1729999993,59606,207.3090275122,-24.2563613577,-0.5910237415999999,0.7876236724,-6.83253e-05,21.4260356364,P2376,2.8201426539,3.031934451,-2.8756242452999996,-0.7555153202,-0.5938083157999999,0.0030443006,-0.008682284200000001,0.0010555282,0.7461845413422369,0.36488876488582545,0.1912287682999967,0.940154922000005
289336,4357728,59606.1729999993,59606,205.6752057425,-24.1568518494,-0.5910237415999999,0.7876236724,-6.83253e-05,20.6529808477,E0572,2.4536093482,2.7099644999,-2.6087237772,-0.5017241754,-0.5354817426,0.0035737209999999998,-0.0096749338,0.0016032674,-0.6671709761537857,0.09629678996285318,0.29073827659999907,-0.6936668477000012
329788,4978069,59606.1729999993,59606,205.6741495454,-24.066196890100002,-0.5910237415999999,0.7876236724,-6.83253e-05,20.889218990499998,G0583,2.4080027198,2.6680593314,-2.5726399687,-0.4769602256,-0.5220853674,0.0041081940999999995,-0.0092513253,1.76075e-05,-0.6936235816228283,0.17262551381891217,0.38139323589999563,-0.6947230447999857
341307,5135983,59606.1729999993,59606,205.83855220669997,-24.5660148567,-0.5910237415999999,0.7876236724,-6.83253e-05,21.0489055109,G5677,3.4406858864,3.6427725611,-3.4074245939999996,-1.0326696989,-0.7699628961,0.002968754,-0.0076689679,-0.0015107159,-0.4147673831595745,-0.2145430434015484,-0.11842473070000281,-0.5303203835000261
348246,5225480,59606.1729999993,59606,206.1772763142,-25.200763742800003,-0.5910237415999999,0.7876236724,-6.83253e-05,20.3850406018,G8564,2.3398048855,2.5915610198,-2.4909849125,-0.465561719,-0.5426186236,0.0006507864,-0.0107223845,-0.0002636747,0.0468157666294384,-0.6822197416439724,-0.7531736168000052,-0.19159627600001272
360377,5398863,59606.1729999993,59606,206.7197749575,-25.323217463699997,-0.5910237415999999,0.7876236724,-6.83253e-05,20.7425639949,H4157,2.1792718556,2.4361119363999997,-2.3505383815000003,-0.39577343060000003,-0.5029652822999999,0.0031173745,-0.010889966499999999,0.0003416498,0.538754267449351,-0.6734911688162876,-0.8756273376999992,0.35090236729999447
363458,5438915,59606.1729999993,59606,205.9967218056,-23.5452840767,-0.5910237415999999,0.7876236724,-6.83253e-05,21.4290324125,H5449,2.658158426,2.9009469292000003,-2.7813133532,-0.6147431689,-0.5494360324,0.0033283341999999997,-0.0089287187,0.00042975410000000005,-0.5686803630785671,0.6834294581310107,0.9023060492999981,-0.3721507845999952
421885,6239614,59606.1729999993,59606,207.1132972448,-24.626546001599998,-0.5910237415999999,0.7876236724,-6.83253e-05,20.5574797882,K1278,2.5373421108,2.7663850585,-2.6441032418,-0.5974233779,-0.5519869982,0.0026323394,-0.010493503700000002,-0.0001340234,0.6815820946296841,0.006120043808335012,-0.17895587559999981,0.7444246546000102
317505,4784753,59606.1729999993,59606,206.52044294900003,-24.8477033226,-0.5910237415999999,0.7876236724,-6.83253e-05,21.4473667906,F4347,2.6016976246,2.8331957006999997,-2.7034563227999997,-0.6144216368,-0.5837874965,0.0050511157,-0.0048034832,-0.00058628,0.23930005355012984,-0.30860687394896136,-0.4001131966000031,0.15157035880002923
938842,14097835,59606.1729999993,59606,206.1791397296,-24.132427700500003,-0.5910237415999999,0.7876236724,-6.83253e-05,21.4727985644,j4769,2.470146258,2.7189133364999996,-2.6140420483,-0.5265630707,-0.5310416499,0.0031343559000000004,-0.009965187700000001,0.0004896103,-0.2486603526997595,0.22668050943329673,0.3151624254999952,-0.18973286060000305
1297021,19255336,59606.1729999993,59606,205.5467649312,-24.6862523869,-0.5910237415999999,0.7876236724,-6.83253e-05,22.1116695907,K15Xd,2.4965127971000003,2.7485187504,-2.637607615,-0.5246259984,-0.5675816706,0.0002551173,-0.0107962905,0.0016023219,-0.6266067223187428,-0.37910696589549897,-0.23866226090000353,-0.8221076590000109
964209,14390041,59606.1729999993,59606,205.96894827830002,-23.7414581825,-0.5910237415999999,0.7876236724,-6.83253e-05,22.2069726475,k4195,3.494412945,3.6978450320999996,-3.466743241,-1.0570779397,-0.7337134395,0.0021860408,-0.0078473501,-0.0002224307,-0.5365775468588634,0.511611742564526,0.7061319434999973,-0.39992431189998
1369005,20271299,59606.1729999993,59606,206.4832113122,-24.620254429299997,-0.5910237415999999,0.7876236724,-6.83253e-05,22.3587609701,K05N4,2.5352136427,2.7727770846,-2.6539111417,-0.5754530461999999,-0.5602697604,0.0031728576,-0.009679683599999999,1.1792e-05,0.14480669448020145,-0.12253508456157133,-0.1726643032999995,0.1143387220000136
1400698,20691039,59606.1729999993,59606,206.3233051839,-23.9770887189,-0.5910237415999999,0.7876236724,-6.83253e-05,21.8258707337,K07W0,1.9746037994999999,2.2630106168,-2.2081494421000003,-0.2655948685,-0.4180340403,-0.0012598399,-0.012222398700000001,0.0001387894,-0.17021260223466547,0.3898109929350883,0.47050140709999866,-0.04556740629999467
1413392,20843528,59606.1729999993,59606,206.1146800882,-23.6652906686,-0.5910237415999999,0.7876236724,-6.83253e-05,22.574431144200002,K08YA,2.0029503572,2.2929960085,-2.2382611465999998,-0.27304105089999997,-0.41649288009999996,0.000676775,-0.0119402729,-0.0003423723,-0.4348308789421495,0.6081159932474541,0.7822994573999971,-0.2541925019999951
1437255,21255270,59606.1729999993,59606,206.4778571773,-25.226878880100003,-0.5910237415999999,0.7876236724,-6.83253e-05,23.159207795300002,K10K8,3.1817464865,3.3814598072,-3.1674044833,-0.9291892688,-0.7337755581000001,0.0028940144,-0.0075110963,0.00023087900000000002,0.307717451158289,-0.6414944680059919,-0.7792887541000049,0.10898458709999659
1439577,21291385,59606.1729999993,59606,205.6926622281,-23.8631955987,-0.5910237415999999,0.7876236724,-6.83253e-05,21.458881860199998,K10L7,2.529957323,2.7827805488,-2.6759573866,-0.5398129125,-0.5401126432,0.0019791179,-0.0094330967,0.0006173236,-0.7353968878051397,0.3480064131228908,0.5843945272999989,-0.6762103620999937
1442057,21328182,59606.1729999993,59606,206.0696062481,-25.3384281721,-0.5910237415999999,0.7876236724,-6.83253e-05,20.9652520514,K10M6,1.8214409445,2.1216218100999997,-2.0697501664,-0.18619887510000002,-0.42748489159999997,0.0007884694,-0.0117280076,-0.002562752,-0.005983788993683292,-0.8222119490751347,-0.8908380461000007,-0.2992663420999975
1308370,19357543,59606.1729999993,59606,206.0663845383,-25.3247843428,-0.5910237415999999,0.7876236724,-6.83253e-05,22.4401908054,K16B9,3.0763669702999996,3.2857144727999996,-3.0889049487,-0.8568717295,-0.7213575078,0.0028337723999999997,-0.008639874300000001,6.0216499999999995e-05,-0.012451555795792829,-0.8112516283545689,-0.8771942168000031,-0.30248805189998507
1459897,21600579,59606.1729999993,59606,205.70765410279998,-24.0896705181,-0.5910237415999999,0.7876236724,-6.83253e-05,21.9743496414,K11S6,2.4689850705,2.7242747363,-2.6218808116,-0.5102786879,-0.5357513503,-0.0007477808,-0.010184107900000001,0.0014907787,-0.6587698811075822,0.16012721484056192,0.35791960789999777,-0.6612184874000206
1476585,21873534,59606.1729999993,59606,206.63536343279998,-23.727185066799997,-0.5910237415999999,0.7876236724,-6.83253e-05,23.183798660500003,K13AH,1.8315355834,2.1325306699,-2.0898055982,-0.19519246629999998,-0.37722608729999996,0.0006763291000000001,-0.0127373821,0.0013921785000000002,0.02441977877717309,0.6701593296642746,0.7204050592000009,0.26649084259997835
1533885,22813702,59606.1729999993,59606,206.81387269810003,-24.0142890057,-0.5910237415999999,0.7876236724,-6.83253e-05,23.223384741300002,K15O8,1.5790656118000002,1.9083427217,-1.8783213123,-0.06495890110000001,-0.3308494106,0.0014507525,-0.0114778681,-0.0037480423999999997,0.2567580489288036,0.4648828870470648,0.4333011202999977,0.44500010790002875
1545874,22941174,59606.1729999993,59606,206.58039451029998,-23.4906021639,-0.5910237415999999,0.7876236724,-6.83253e-05,21.738064647199998,K16A0,2.3750059012,2.6289121308000003,-2.5389847956000002,-0.4831496673,-0.4809382476,-3.04585e-05,-0.0112942158,-9.102629999999999e-05,-0.08903163459690963,0.8588403505422947,0.9569879620999977,0.21152192009998316
1549019,22984543,59606.1729999993,59606,206.1186113438,-24.598186197399997,-0.5910237415999999,0.7876236724,-6.83253e-05,23.386846358000003,K16B8,2.9457065365,3.1649950299,-2.9959013661,-0.7819220661,-0.6560231905,0.0007110191,-0.0092550171,-0.0020776095,-0.16961373414284342,-0.18172105814486755,-0.15059607139999898,-0.2502612463999867
1552568,23016597,59606.1729999993,59606,206.6101448498,-24.9540486076,-0.5910237415999999,0.7876236724,-6.83253e-05,22.5271647405,K16CJ,2.6627810439,2.8887356038,-2.7495003119,-0.6513715991,-0.6006300554,0.0028244885999999998,-0.0098731386,-0.0015234537,0.3445884264814089,-0.3804814797269526,-0.5064584816000028,0.24127225960000942
1553288,23028377,59606.1729999993,59606,205.7167247985,-24.5253398352,-0.5910237415999999,0.7876236724,-6.83253e-05,22.303193632800003,K16CR,2.4908031025999997,2.741924998,-2.6326469952,-0.5258077279,-0.5575380941,0.0015323849,-0.0106318131,-0.0024361294,-0.5287222911782438,-0.20632004985587707,-0.07774970920000257,-0.6521477917000027
1475824,21865133,59606.1729999993,59606,206.7826476771,-24.4116858209,-0.5910237415999999,0.7876236724,-6.83253e-05,24.9442502059,K13AG,2.1140043874,2.3809610841,-2.3095241313,-0.3557589455,-0.45662845259999996,0.0006968586000000001,-0.011541740600000001,0.0010495936,0.34090507418294363,0.11934598275611286,0.0359043050999972,0.41377508689998876
1302265,19299511,59606.1729999993,59606,206.2149812541,-24.217239389,-0.5910237415999999,0.7876236724,-6.83253e-05,22.144009941900002,K16A7,2.9929811285000003,3.2109788541000004,-3.0398551429,-0.8070048393000001,-0.6468454998,0.0029977361,-0.0084929351,0.0005959265,-0.1945663234689432,0.16251305524757417,0.23035073699999842,-0.15389133610000272
943310,14136399,59606.1729999993,59606,206.8346184639,-23.615502665,-0.5910237415999999,0.7876236724,-6.83253e-05,22.6002481012,j6013,2.717233021,2.9449499357,-2.8125951494,-0.6765042086,-0.5517070828,0.00225046,-0.009695518699999999,-0.0003394074,0.16260083514198584,0.8087862747715459,0.8320874609999969,0.4657458737000013
1246983,18515955,59606.1729999993,59606,206.0038756106,-25.0909172095,-0.5910237415999999,0.7876236724,-6.83253e-05,23.435322280599998,K14U5,3.5249386672000003,3.7184668094,-3.4601596218,-1.091080327,-0.8147604090999999,0.0006269848000000001,-0.0079211409,0.0002981781,-0.12961108281030964,-0.6251563967710799,-0.6433270835000009,-0.36499697959999367
1005381,15016427,59606.1729999993,59606,207.1275840822,-24.9659890492,-0.5910237415999999,0.7876236724,-6.83253e-05,22.7524939379,m4401,2.8420274867,3.0508702543,-2.8840598067000003,-0.7673924956999999,-0.6333380598,0.0005940697,-0.0090344325,3.77112e-05,0.7870490278850305,-0.28192059970263644,-0.518398923200003,0.7587114920000033
1005433,15016582,59606.1729999993,59606,206.4511042907,-24.2764402108,-0.5910237415999999,0.7876236724,-6.83253e-05,23.2236093712,m4406,2.8946465014999996,3.1139743804,-2.9534729487,-0.7641418403,-0.6244367311,0.0001368452,-0.0088651896,-0.000809678,0.021921625788740157,0.16327725150058417,0.17114991519999734,0.08223170049998885
1009039,15052945,59606.1729999993,59606,206.0729428568,-25.3256600866,-0.5910237415999999,0.7876236724,-6.83253e-05,21.7854993485,m5579,2.481351956,2.7236810556999997,-2.6056502675999997,-0.5390205961,-0.5817920357999999,0.0027858422,-0.0097277897,0.0011541408,-0.006688786608153884,-0.8106244017343635,-0.8780699606000013,-0.29592973339998707
1063033,16006505,59606.1729999993,59606,206.760257829,-23.8108838204,-0.5910237415999999,0.7876236724,-6.83253e-05,22.201806896300003,K03U1,2.4214247138,2.6677774263,-2.5690795687,-0.516390982,-0.500206877,-0.00042191300000000005,-0.0103988581,0.0007129889999999999,0.15417613187189239,0.6263475198511899,0.6367063055999971,0.3913852388000123
1261536,18747494,59606.1729999993,59606,206.9440356376,-25.0788436634,-0.5910237415999999,0.7876236724,-6.83253e-05,22.363155988200003,K15Bq,1.3043080288,1.6720332069,-1.6441330865000001,0.0765924952,-0.2943722615,-0.0003986053,-0.0127113944,-0.0047495542,0.661990065218604,-0.41718417781085043,-0.6312535374000028,0.5751630473999967
1126094,16779986,59606.1729999993,59606,206.73188593900002,-23.9772665465,-0.5910237415999999,0.7876236724,-6.83253e-05,21.5543229475,K08UU,2.8392524860000004,3.0594737873,-2.9079982393,-0.7419710605,-0.5944787973,0.0010965257000000001,-0.009951788,0.0010213337,0.17666514899116625,0.4786055064013027,0.4703235794999969,0.363013348800024
1142589,17002256,59606.1729999993,59606,206.0955220002,-24.2823286044,-0.5910237415999999,0.7876236724,-6.83253e-05,22.6937969057,K10A5,2.5584965267,2.8016892631,-2.6854360008,-0.5720820047,-0.5573314928,0.0008516225,-0.0106874233,-0.0012794613,-0.2773339855037544,0.08142568849998738,0.16526152159999796,-0.27335059000000683
1105102,16538186,59606.1729999993,59606,206.66303805200002,-24.4997283932,-0.5910237415999999,0.7876236724,-6.83253e-05,23.0437214405,K07V8,2.9126883223,3.1269004581,-2.959618134,-0.7840563173,-0.6351556242999999,7.719560000000001e-05,-0.0074503951,0.0043981752,0.2637923296088475,0.018635033656202064,-0.052138267200003696,0.29416546180002
1145332,17054460,59606.1729999993,59606,205.4774958232,-24.8353075596,-0.5910237415999999,0.7876236724,-6.83253e-05,22.538691517100002,K10JC,2.8224159443,3.0551356102,-2.9033346562,-0.6948027687,-0.64942327,0.0040549405,-0.0080194303,0.0005943324,-0.6431182971540975,-0.5201199524184432,-0.38771743360000244,-0.891376766999997
1166860,17329833,59606.1729999993,59606,206.60631499369998,-23.9379702072,-0.5910237415999999,0.7876236724,-6.83253e-05,23.3226098481,K11S2,2.8938531602999995,3.1131608593,-2.9558767425,-0.7662447176999999,-0.6061619023,0.0018961744,-0.0084497192,0.0003908769,0.058928965802801325,0.4847097863495963,0.5096199187999986,0.23744240349998336
1186232,17610817,59606.1729999993,59606,207.2449558782,-24.551875049699998,-0.5910237415999999,0.7876236724,-6.83253e-05,21.4706382014,K12T1,1.6063446425999999,1.9236919477,-1.8900324209000001,-0.09157145039999999,-0.34638537350000004,-0.0013384948999999998,-0.011902576100000001,0.0034720435,0.7731781315969858,0.09804091643001717,-0.10428492369999987,0.8760832879999896
1197154,17794151,59606.1729999993,59606,206.5466895146,-24.6748456799,-0.5910237415999999,0.7876236724,-6.83253e-05,26.6531171236,K13B7,0.3731446949,1.0727664055,-0.8943488165000001,0.586623331,-0.0827104758,-0.011099921799999999,-0.01155614,-0.0044848916,0.21370654332290023,-0.1555485099479312,-0.22725555390000096,0.1778169243999912
1205714,17940285,59606.1729999993,59606,206.3476480684,-24.9948254354,-0.5910237415999999,0.7876236724,-6.83253e-05,21.2760977082,K13Q0,2.4751478681,2.7162643485,-2.6013205462,-0.5418617340999999,-0.5635683523,0.0040141885,-0.0099067852,-0.0011256358,0.13380254286374826,-0.4706799281371493,-0.5472353094000013,-0.02122452180000778
1219856,18093084,59606.1729999993,59606,205.4632068486,-24.19567231,-0.5910237415999999,0.7876236724,-6.83253e-05,22.1780995466,K14B6,1.4010541666,1.7727507012000001,-1.7448564921,0.055106917699999994,-0.3083570953,0.0003015475,-0.012653005600000001,-0.003953609,-0.8346288886386489,0.017269430679457656,0.25191781599999885,-0.9056657415999894
1222971,18156262,59606.1729999993,59606,205.8059625857,-24.0399271098,-0.5910237415999999,0.7876236724,-6.83253e-05,22.5486948027,K14G5,1.4363159041,1.7990795907,-1.7719416656,0.030968215499999997,-0.3097597084,-0.0015108956,-0.0124195704,0.0043290675,-0.5899105774536043,0.22364085090378644,0.40766301619999723,-0.5629100044999973
1145157,17049841,59606.1729999993,59606,206.53350005040002,-24.2508078065,-0.5910237415999999,0.7876236724,-6.83253e-05,22.905801861799997,K10J0,2.9627533091000005,3.1777141526999997,-3.0078127113999997,-0.8035844345,-0.6365390686,0.0038252410999999997,-0.007708400600000001,-3.5547600000000005e-05,0.08462637502383731,0.20286352387621223,0.1967823194999987,0.16462746020002328
590075,8693389,59607.1729999993,59607,207.3616917436,-24.5271556142,-0.604979203,0.7771128375,-6.69677e-05,20.6512496114,S0432,2.1809022509,2.4491494622,-2.3671106572,-0.4196722926,-0.4679694346,0.0027769974,-0.0110056135,-0.00035602809999999997,0.6242772818008816,0.24751199504032279,0.09875422500000042,0.7726693292000277
620488,9217847,59607.1729999993,59607,206.1415832677,-25.3504376649,-0.604979203,0.7771128375,-6.69677e-05,20.957452628800002,T7350,2.1813023447,2.4603529528,-2.3745915815000003,-0.3912331529,-0.511456834,-0.0004329528,-0.0112899677,0.0001080968,-0.1753821332997323,-0.707234479720019,-0.7245278256999974,-0.44743914669996343
620996,9238803,59607.1729999993,59607,206.6170993228,-24.255820866799997,-0.604979203,0.7771128375,-6.69677e-05,21.6566078677,T8026,2.7557647703,2.9961615674,-2.8511940056,-0.7059826988,-0.5909867254,0.0017451035999999998,-0.0090343239,-0.0001511557,-0.07894701909089714,0.31883646066381427,0.37008897240000493,0.02807690840000987
627858,9359114,59607.1729999993,59607,207.2274510078,-23.926791026500002,-0.604979203,0.7771128375,-6.69677e-05,21.6260571832,U1907,2.7340807838999996,2.9695045413999996,-2.827195178,-0.7130240157,-0.5626023465,-0.0020062674,-0.0090642919,-0.0019720204000000002,0.3447819454966642,0.7286045174185827,0.6991188127000001,0.6384285934000218
628838,9379698,59607.1729999993,59607,207.25405149419998,-23.8927324146,-0.604979203,0.7771128375,-6.69677e-05,22.348316651599998,U2571,2.9950982969,3.2168252425,-3.03940562,-0.8559771164,-0.6142322799000001,0.0011272406,-0.008399106600000001,0.0004097748,0.3578433558918354,0.7632099779020679,0.7331774246000009,0.6650290798000071
631517,9397957,59607.1729999993,59607,206.6685526469,-24.63797863,-0.604979203,0.7771128375,-6.69677e-05,20.9568671522,U3160,2.0533866804,2.3410800933,-2.2728689725,-0.3319814814,-0.45222885009999997,0.0005288166000000001,-0.0119310509,-0.0008674905999999999,0.07017551325063177,0.006663792783146654,-0.012068790799997231,0.07953023250001934
852797,12850427,59607.1729999993,59607,205.79297221150003,-24.766114448299998,-0.604979203,0.7771128375,-6.69677e-05,21.352679245,f4530,2.5222746937,2.7843534569,-2.6670920481000002,-0.5575049166,-0.5730902612,0.0033060887,-0.0097632971,0.0005173064,-0.627602809983694,-0.28761063427957884,-0.140204609099996,-0.7960502028999485
683655,10305451,59607.1729999993,59607,206.3741740141,-23.9920094708,-0.604979203,0.7771128375,-6.69677e-05,21.5480130084,X2434,3.4350950432,3.6497044131,-3.4166293316000003,-1.0575737022,-0.7269966831,0.0035147305,-0.0071511573,0.0019789893,-0.3567837604151003,0.488834794962575,0.6339003684000026,-0.2148484002999851
693576,10405209,59607.1729999993,59607,205.7405290979,-24.2030325287,-0.604979203,0.7771128375,-6.69677e-05,20.9171131922,X5652,2.5684536906,2.8316780056999997,-2.7151974572000004,-0.5752066971,-0.5614626899,0.0044665282,-0.009707937199999999,-0.0008551800999999999,-0.8285571288228427,0.1740810792314181,0.4228773105000023,-0.8484933164999688
706299,10558597,59607.1729999993,59607,205.98238069919998,-24.0323284823,-0.604979203,0.7771128375,-6.69677e-05,22.105945284,Y0600,3.39382846,3.615048373,-3.3913323885000004,-1.0185530554,-0.7280034637999999,0.0042520978,-0.007241285500000001,-0.0008681730000000001,-0.674162150362347,0.3698205923049668,0.5935813569000032,-0.6066417151999985
727739,10986304,59607.1729999993,59607,206.54780167130002,-23.6900754321,-0.604979203,0.7771128375,-6.69677e-05,22.4657428349,Z4397,2.5330801835,2.7909860531,-2.6800253912,-0.5789229779,-0.521454923,0.0013340619,-0.0097539053,-0.000247223,-0.2953309193293947,0.7808245916140438,0.9358344071000033,-0.041220743099955826
732945,11079800,59607.1729999993,59607,207.4345616755,-25.0612918711,-0.604979203,0.7771128375,-6.69677e-05,21.9488335204,Z7413,3.1709805592,3.375232871,-3.1543858961,-0.9714077447,-0.7059840972,0.0029067799,-0.0070045764,-0.0015993249,0.8318817183819109,-0.19248743360305243,-0.4353820318999979,0.845539261100015
